DATE,CLOSE,X0,X1,X2,X3,X4,X5,X6,X7,X8,X9
36770,4099.3,3676.33,3737.42,3741.75,3666.87,3706.74,3813.44,3953.36,3837.62,3987.03,4099.3
36769,4077.59,3737.42,3741.75,3666.87,3706.74,3813.44,3953.36,3837.62,3987.03,4099.3,4077.59
36768,3968.73,3741.75,3666.87,3706.74,3813.44,3953.36,3837.62,3987.03,4099.3,4077.59,3968.73
36767,3951.94,3666.87,3706.74,3813.44,3953.36,3837.62,3987.03,4099.3,4077.59,3968.73,3951.94
36766,3954.24,3706.74,3813.44,3953.36,3837.62,3987.03,4099.3,4077.59,3968.73,3951.94,3954.24
36763,3931.25,3813.44,3953.36,3837.62,3987.03,4099.3,4077.59,3968.73,3951.94,3954.24,3931.25
36762,3949.57,3953.36,3837.62,3987.03,4099.3,4077.59,3968.73,3951.94,3954.24,3931.25,3949.57
36761,3896.92,3837.62,3987.03,4099.3,4077.59,3968.73,3951.94,3954.24,3931.25,3949.57,3896.92
36760,3827.89,3987.03,4099.3,4077.59,3968.73,3951.94,3954.24,3931.25,3949.57,3896.92,3827.89
36759,3827.62,4099.3,4077.59,3968.73,3951.94,3954.24,3931.25,3949.57,3896.92,3827.89,3827.62
36756,3807.51,4077.59,3968.73,3951.94,3954.24,3931.25,3949.57,3896.92,3827.89,3827.62,3807.51
36755,3830.59,3968.73,3951.94,3954.24,3931.25,3949.57,3896.92,3827.89,3827.62,3807.51,3830.59
36754,3721.25,3951.94,3954.24,3931.25,3949.57,3896.92,3827.89,3827.62,3807.51,3830.59,3721.25
36753,3722.62,3954.24,3931.25,3949.57,3896.92,3827.89,3827.62,3807.51,3830.59,3721.25,3722.62
36752,3719.61,3931.25,3949.57,3896.92,3827.89,3827.62,3807.51,3830.59,3721.25,3722.62,3719.61
36749,3644.61,3949.57,3896.92,3827.89,3827.62,3807.51,3830.59,3721.25,3722.62,3719.61,3644.61
36748,3595.19,3896.92,3827.89,3827.62,3807.51,3830.59,3721.25,3722.62,3719.61,3644.61,3595.19
36747,3693.04,3827.89,3827.62,3807.51,3830.59,3721.25,3722.62,3719.61,3644.61,3595.19,3693.04
36746,3686.37,3827.62,3807.51,3830.59,3721.25,3722.62,3719.61,3644.61,3595.19,3693.04,3686.37
36745,3710.39,3807.51,3830.59,3721.25,3722.62,3719.61,3644.61,3595.19,3693.04,3686.37,3710.39
36742,3618.63,3830.59,3721.25,3722.62,3719.61,3644.61,3595.19,3693.04,3686.37,3710.39,3618.63
36741,3623.5,3721.25,3722.62,3719.61,3644.61,3595.19,3693.04,3686.37,3710.39,3618.63,3623.5
36740,3490.34,3722.62,3719.61,3644.61,3595.19,3693.04,3686.37,3710.39,3618.63,3623.5,3490.34
36739,3521.15,3719.61,3644.61,3595.19,3693.04,3686.37,3710.39,3618.63,3623.5,3490.34,3521.15
36738,3609.35,3644.61,3595.19,3693.04,3686.37,3710.39,3618.63,3623.5,3490.34,3521.15,3609.35
36735,3477.31,3595.19,3693.04,3686.37,3710.39,3618.63,3623.5,3490.34,3521.15,3609.35,3477.31
36734,3681.63,3693.04,3686.37,3710.39,3618.63,3623.5,3490.34,3521.15,3609.35,3477.31,3681.63
36733,3818.28,3686.37,3710.39,3618.63,3623.5,3490.34,3521.15,3609.35,3477.31,3681.63,3818.28
36732,3865.39,3710.39,3618.63,3623.5,3490.34,3521.15,3609.35,3477.31,3681.63,3818.28,3865.39
36731,3790.62,3618.63,3623.5,3490.34,3521.15,3609.35,3477.31,3681.63,3818.28,3865.39,3790.62
36728,3908.75,3623.5,3490.34,3521.15,3609.35,3477.31,3681.63,3818.28,3865.39,3790.62,3908.75
36727,3995.46,3490.34,3521.15,3609.35,3477.31,3681.63,3818.28,3865.39,3790.62,3908.75,3995.46
36726,3843.98,3521.15,3609.35,3477.31,3681.63,3818.28,3865.39,3790.62,3908.75,3995.46,3843.98
36725,3960.96,3609.35,3477.31,3681.63,3818.28,3865.39,3790.62,3908.75,3995.46,3843.98,3960.96
36724,4061.88,3477.31,3681.63,3818.28,3865.39,3790.62,3908.75,3995.46,3843.98,3960.96,4061.88
36721,4041.15,3681.63,3818.28,3865.39,3790.62,3908.75,3995.46,3843.98,3960.96,4061.88,4041.15
36720,3956.67,3818.28,3865.39,3790.62,3908.75,3995.46,3843.98,3960.96,4061.88,4041.15,3956.67
36719,3901.12,3865.39,3790.62,3908.75,3995.46,3843.98,3960.96,4061.88,4041.15,3956.67,3901.12
36718,3744.53,3790.62,3908.75,3995.46,3843.98,3960.96,4061.88,4041.15,3956.67,3901.12,3744.53
36717,3772.2,3908.75,3995.46,3843.98,3960.96,4061.88,4041.15,3956.67,3901.12,3744.53,3772.2
36714,3841.27,3995.46,3843.98,3960.96,4061.88,4041.15,3956.67,3901.12,3744.53,3772.2,3841.27
36713,3793.48,3843.98,3960.96,4061.88,4041.15,3956.67,3901.12,3744.53,3772.2,3841.27,3793.48
36712,3649.8,3960.96,4061.88,4041.15,3956.67,3901.12,3744.53,3772.2,3841.27,3793.48,3649.8
36710,3804.78,4061.88,4041.15,3956.67,3901.12,3744.53,3772.2,3841.27,3793.48,3649.8,3804.78
36707,3763.79,4041.15,3956.67,3901.12,3744.53,3772.2,3841.27,3793.48,3649.8,3804.78,3763.79
36706,3665.83,3956.67,3901.12,3744.53,3772.2,3841.27,3793.48,3649.8,3804.78,3763.79,3665.83
36705,3771.06,3901.12,3744.53,3772.2,3841.27,3793.48,3649.8,3804.78,3763.79,3665.83,3771.06
36704,3699,3744.53,3772.2,3841.27,3793.48,3649.8,3804.78,3763.79,3665.83,3771.06,3699
36703,3771.45,3772.2,3841.27,3793.48,3649.8,3804.78,3763.79,3665.83,3771.06,3699,3771.45
36700,3685.3,3841.27,3793.48,3649.8,3804.78,3763.79,3665.83,3771.06,3699,3771.45,3685.3
36699,3804.11,3793.48,3649.8,3804.78,3763.79,3665.83,3771.06,3699,3771.45,3685.3,3804.11
36698,3970,3649.8,3804.78,3763.79,3665.83,3771.06,3699,3771.45,3685.3,3804.11,3970
36697,3933.83,3804.78,3763.79,3665.83,3771.06,3699,3771.45,3685.3,3804.11,3970,3933.83
36696,3933.7,3763.79,3665.83,3771.06,3699,3771.45,3685.3,3804.11,3970,3933.83,3933.7
36693,3787.36,3665.83,3771.06,3699,3771.45,3685.3,3804.11,3970,3933.83,3933.7,3787.36
36692,3752.01,3771.06,3699,3771.45,3685.3,3804.11,3970,3933.83,3933.7,3787.36,3752.01
36691,3677.49,3699,3771.45,3685.3,3804.11,3970,3933.83,3933.7,3787.36,3752.01,3677.49
36690,3765.81,3771.45,3685.3,3804.11,3970,3933.83,3933.7,3787.36,3752.01,3677.49,3765.81
36689,3638.42,3685.3,3804.11,3970,3933.83,3933.7,3787.36,3752.01,3677.49,3765.81,3638.42
36686,3760.26,3804.11,3970,3933.83,3933.7,3787.36,3752.01,3677.49,3765.81,3638.42,3760.26
36685,3707.31,3970,3933.83,3933.7,3787.36,3752.01,3677.49,3765.81,3638.42,3760.26,3707.31
36684,3736.01,3933.83,3933.7,3787.36,3752.01,3677.49,3765.81,3638.42,3760.26,3707.31,3736.01
36683,3646.32,3933.7,3787.36,3752.01,3677.49,3765.81,3638.42,3760.26,3707.31,3736.01,3646.32
36682,3730.31,3787.36,3752.01,3677.49,3765.81,3638.42,3760.26,3707.31,3736.01,3646.32,3730.31
36679,3755.67,3752.01,3677.49,3765.81,3638.42,3760.26,3707.31,3736.01,3646.32,3730.31,3755.67
36678,3518.98,3677.49,3765.81,3638.42,3760.26,3707.31,3736.01,3646.32,3730.31,3755.67,3518.98
36677,3324.08,3765.81,3638.42,3760.26,3707.31,3736.01,3646.32,3730.31,3755.67,3518.98,3324.08
36676,3414.03,3638.42,3760.26,3707.31,3736.01,3646.32,3730.31,3755.67,3518.98,3324.08,3414.03
36672,3101.44,3760.26,3707.31,3736.01,3646.32,3730.31,3755.67,3518.98,3324.08,3414.03,3101.44
36671,3099.28,3707.31,3736.01,3646.32,3730.31,3755.67,3518.98,3324.08,3414.03,3101.44,3099.28
36670,3180.31,3736.01,3646.32,3730.31,3755.67,3518.98,3324.08,3414.03,3101.44,3099.28,3180.31
36669,3023.42,3646.32,3730.31,3755.67,3518.98,3324.08,3414.03,3101.44,3099.28,3180.31,3023.42
36668,3264.71,3730.31,3755.67,3518.98,3324.08,3414.03,3101.44,3099.28,3180.31,3023.42,3264.71
36665,3260.64,3755.67,3518.98,3324.08,3414.03,3101.44,3099.28,3180.31,3023.42,3264.71,3260.64
36664,3426.35,3518.98,3324.08,3414.03,3101.44,3099.28,3180.31,3023.42,3264.71,3260.64,3426.35
36663,3550.5,3324.08,3414.03,3101.44,3099.28,3180.31,3023.42,3264.71,3260.64,3426.35,3550.5
36662,3646.89,3414.03,3101.44,3099.28,3180.31,3023.42,3264.71,3260.64,3426.35,3550.5,3646.89
36661,3512.11,3101.44,3099.28,3180.31,3023.42,3264.71,3260.64,3426.35,3550.5,3646.89,3512.11
36658,3406.25,3099.28,3180.31,3023.42,3264.71,3260.64,3426.35,3550.5,3646.89,3512.11,3406.25
36657,3381.57,3180.31,3023.42,3264.71,3260.64,3426.35,3550.5,3646.89,3512.11,3406.25,3381.57
36656,3244.73,3023.42,3264.71,3260.64,3426.35,3550.5,3646.89,3512.11,3406.25,3381.57,3244.73
36655,3444.64,3264.71,3260.64,3426.35,3550.5,3646.89,3512.11,3406.25,3381.57,3244.73,3444.64
36654,3521.6,3260.64,3426.35,3550.5,3646.89,3512.11,3406.25,3381.57,3244.73,3444.64,3521.6
36651,3688.36,3426.35,3550.5,3646.89,3512.11,3406.25,3381.57,3244.73,3444.64,3521.6,3688.36
36650,3570.73,3550.5,3646.89,3512.11,3406.25,3381.57,3244.73,3444.64,3521.6,3688.36,3570.73
36649,3562.16,3646.89,3512.11,3406.25,3381.57,3244.73,3444.64,3521.6,3688.36,3570.73,3562.16
36648,3627.31,3512.11,3406.25,3381.57,3244.73,3444.64,3521.6,3688.36,3570.73,3562.16,3627.31
36647,3829.84,3406.25,3381.57,3244.73,3444.64,3521.6,3688.36,3570.73,3562.16,3627.31,3829.84
36644,3773.18,3381.57,3244.73,3444.64,3521.6,3688.36,3570.73,3562.16,3627.31,3829.84,3773.18
36643,3692.57,3244.73,3444.64,3521.6,3688.36,3570.73,3562.16,3627.31,3829.84,3773.18,3692.57
36642,3505.71,3444.64,3521.6,3688.36,3570.73,3562.16,3627.31,3829.84,3773.18,3692.57,3505.71
36641,3621.56,3521.6,3688.36,3570.73,3562.16,3627.31,3829.84,3773.18,3692.57,3505.71,3621.56
36640,3353.53,3688.36,3570.73,3562.16,3627.31,3829.84,3773.18,3692.57,3505.71,3621.56,3353.53
36636,3505.29,3570.73,3562.16,3627.31,3829.84,3773.18,3692.57,3505.71,3621.56,3353.53,3505.29
36635,3583.07,3562.16,3627.31,3829.84,3773.18,3692.57,3505.71,3621.56,3353.53,3505.29,3583.07
36634,3715.81,3627.31,3829.84,3773.18,3692.57,3505.71,3621.56,3353.53,3505.29,3583.07,3715.81
36633,3529.45,3829.84,3773.18,3692.57,3505.71,3621.56,3353.53,3505.29,3583.07,3715.81,3529.45
36630,3205.7,3773.18,3692.57,3505.71,3621.56,3353.53,3505.29,3583.07,3715.81,3529.45,3205.7
36629,3553.81,3692.57,3505.71,3621.56,3353.53,3505.29,3583.07,3715.81,3529.45,3205.7,3553.81
36628,3633.63,3505.71,3621.56,3353.53,3505.29,3583.07,3715.81,3529.45,3205.7,3553.81,3633.63
36627,3909.21,3621.56,3353.53,3505.29,3583.07,3715.81,3529.45,3205.7,3553.81,3633.63,3909.21
36626,3998.26,3353.53,3505.29,3583.07,3715.81,3529.45,3205.7,3553.81,3633.63,3909.21,3998.26
36623,4291.53,3505.29,3583.07,3715.81,3529.45,3205.7,3553.81,3633.63,3909.21,3998.26,4291.53
36622,4086.73,3583.07,3715.81,3529.45,3205.7,3553.81,3633.63,3909.21,3998.26,4291.53,4086.73
36621,4030.26,3715.81,3529.45,3205.7,3553.81,3633.63,3909.21,3998.26,4291.53,4086.73,4030.26
36620,4034.17,3529.45,3205.7,3553.81,3633.63,3909.21,3998.26,4291.53,4086.73,4030.26,4034.17
36619,4077.02,3205.7,3553.81,3633.63,3909.21,3998.26,4291.53,4086.73,4030.26,4034.17,4077.02
36616,4397.84,3553.81,3633.63,3909.21,3998.26,4291.53,4086.73,4030.26,4034.17,4077.02,4397.84
36615,4250.19,3633.63,3909.21,3998.26,4291.53,4086.73,4030.26,4034.17,4077.02,4397.84,4250.19
36614,4413.92,3909.21,3998.26,4291.53,4086.73,4030.26,4034.17,4077.02,4397.84,4250.19,4413.92
36613,4583.39,3998.26,4291.53,4086.73,4030.26,4034.17,4077.02,4397.84,4250.19,4413.92,4583.39
36612,4704.73,4291.53,4086.73,4030.26,4034.17,4077.02,4397.84,4250.19,4413.92,4583.39,4704.73
36609,4691.61,4086.73,4030.26,4034.17,4077.02,4397.84,4250.19,4413.92,4583.39,4704.73,4691.61
36608,4660.62,4030.26,4034.17,4077.02,4397.84,4250.19,4413.92,4583.39,4704.73,4691.61,4660.62
36607,4596.81,4034.17,4077.02,4397.84,4250.19,4413.92,4583.39,4704.73,4691.61,4660.62,4596.81
36606,4449.33,4077.02,4397.84,4250.19,4413.92,4583.39,4704.73,4691.61,4660.62,4596.81,4449.33
36605,4261.15,4397.84,4250.19,4413.92,4583.39,4704.73,4691.61,4660.62,4596.81,4449.33,4261.15
36602,4440.45,4250.19,4413.92,4583.39,4704.73,4691.61,4660.62,4596.81,4449.33,4261.15,4440.45
36601,4353.33,4413.92,4583.39,4704.73,4691.61,4660.62,4596.81,4449.33,4261.15,4440.45,4353.33
36600,4130.01,4583.39,4704.73,4691.61,4660.62,4596.81,4449.33,4261.15,4440.45,4353.33,4130.01
36599,4226.99,4704.73,4691.61,4660.62,4596.81,4449.33,4261.15,4440.45,4353.33,4130.01,4226.99
36598,4426.8,4691.61,4660.62,4596.81,4449.33,4261.15,4440.45,4353.33,4130.01,4226.99,4426.8
36595,4587.16,4660.62,4596.81,4449.33,4261.15,4440.45,4353.33,4130.01,4226.99,4426.8,4587.16
36594,4586.26,4596.81,4449.33,4261.15,4440.45,4353.33,4130.01,4226.99,4426.8,4587.16,4586.26
36593,4445.68,4449.33,4261.15,4440.45,4353.33,4130.01,4226.99,4426.8,4587.16,4586.26,4445.68
36592,4390.83,4261.15,4440.45,4353.33,4130.01,4226.99,4426.8,4587.16,4586.26,4445.68,4390.83
36591,4457.18,4440.45,4353.33,4130.01,4226.99,4426.8,4587.16,4586.26,4445.68,4390.83,4457.18
36588,4442.87,4353.33,4130.01,4226.99,4426.8,4587.16,4586.26,4445.68,4390.83,4457.18,4442.87
36587,4234.26,4130.01,4226.99,4426.8,4587.16,4586.26,4445.68,4390.83,4457.18,4442.87,4234.26
36586,4309.01,4226.99,4426.8,4587.16,4586.26,4445.68,4390.83,4457.18,4442.87,4234.26,4309.01
36585,4266.94,4426.8,4587.16,4586.26,4445.68,4390.83,4457.18,4442.87,4234.26,4309.01,4266.94
36584,4162.13,4587.16,4586.26,4445.68,4390.83,4457.18,4442.87,4234.26,4309.01,4266.94,4162.13
36581,4178.58,4586.26,4445.68,4390.83,4457.18,4442.87,4234.26,4309.01,4266.94,4162.13,4178.58
36580,4253.05,4445.68,4390.83,4457.18,4442.87,4234.26,4309.01,4266.94,4162.13,4178.58,4253.05
36579,4170.09,4390.83,4457.18,4442.87,4234.26,4309.01,4266.94,4162.13,4178.58,4253.05,4170.09
36578,3969.13,4457.18,4442.87,4234.26,4309.01,4266.94,4162.13,4178.58,4253.05,4170.09,3969.13
36574,3965.75,4442.87,4234.26,4309.01,4266.94,4162.13,4178.58,4253.05,4170.09,3969.13,3965.75
36573,4125.38,4234.26,4309.01,4266.94,4162.13,4178.58,4253.05,4170.09,3969.13,3965.75,4125.38
36572,3997.97,4309.01,4266.94,4162.13,4178.58,4253.05,4170.09,3969.13,3965.75,4125.38,3997.97
36571,3997.03,4266.94,4162.13,4178.58,4253.05,4170.09,3969.13,3965.75,4125.38,3997.97,3997.03
36570,3986.13,4162.13,4178.58,4253.05,4170.09,3969.13,3965.75,4125.38,3997.97,3997.03,3986.13
36567,3968.89,4178.58,4253.05,4170.09,3969.13,3965.75,4125.38,3997.97,3997.03,3986.13,3968.89
36566,4090,4253.05,4170.09,3969.13,3965.75,4125.38,3997.97,3997.03,3986.13,3968.89,4090
36565,3968.46,4170.09,3969.13,3965.75,4125.38,3997.97,3997.03,3986.13,3968.89,4090,3968.46
36564,4062.88,3969.13,3965.75,4125.38,3997.97,3997.03,3986.13,3968.89,4090,3968.46,4062.88
36563,3933.34,3965.75,4125.38,3997.97,3997.03,3986.13,3968.89,4090,3968.46,4062.88,3933.34
36560,3874.37,4125.38,3997.97,3997.03,3986.13,3968.89,4090,3968.46,4062.88,3933.34,3874.37
36559,3851.16,3997.97,3997.03,3986.13,3968.89,4090,3968.46,4062.88,3933.34,3874.37,3851.16
36558,3724.46,3997.03,3986.13,3968.89,4090,3968.46,4062.88,3933.34,3874.37,3851.16,3724.46
36557,3701.78,3986.13,3968.89,4090,3968.46,4062.88,3933.34,3874.37,3851.16,3724.46,3701.78
36556,3570.05,3968.89,4090,3968.46,4062.88,3933.34,3874.37,3851.16,3724.46,3701.78,3570.05
36553,3446.13,4090,3968.46,4062.88,3933.34,3874.37,3851.16,3724.46,3701.78,3570.05,3446.13
36552,3593.15,3968.46,4062.88,3933.34,3874.37,3851.16,3724.46,3701.78,3570.05,3446.13,3593.15
36551,3621.21,4062.88,3933.34,3874.37,3851.16,3724.46,3701.78,3570.05,3446.13,3593.15,3621.21
36550,3759.11,3933.34,3874.37,3851.16,3724.46,3701.78,3570.05,3446.13,3593.15,3621.21,3759.11
36549,3660.96,3874.37,3851.16,3724.46,3701.78,3570.05,3446.13,3593.15,3621.21,3759.11,3660.96
36546,3849.96,3851.16,3724.46,3701.78,3570.05,3446.13,3593.15,3621.21,3759.11,3660.96,3849.96
36545,3841.74,3724.46,3701.78,3570.05,3446.13,3593.15,3621.21,3759.11,3660.96,3849.96,3841.74
36544,3790.89,3701.78,3570.05,3446.13,3593.15,3621.21,3759.11,3660.96,3849.96,3841.74,3790.89
36543,3757.78,3570.05,3446.13,3593.15,3621.21,3759.11,3660.96,3849.96,3841.74,3790.89,3757.78
36539,3704.74,3446.13,3593.15,3621.21,3759.11,3660.96,3849.96,3841.74,3790.89,3757.78,3704.74
36538,3612.08,3593.15,3621.21,3759.11,3660.96,3849.96,3841.74,3790.89,3757.78,3704.74,3612.08
36537,3478.14,3621.21,3759.11,3660.96,3849.96,3841.74,3790.89,3757.78,3704.74,3612.08,3478.14
36536,3544.35,3759.11,3660.96,3849.96,3841.74,3790.89,3757.78,3704.74,3612.08,3478.14,3544.35
36535,3717.41,3660.96,3849.96,3841.74,3790.89,3757.78,3704.74,3612.08,3478.14,3544.35,3717.41
36532,3529.6,3849.96,3841.74,3790.89,3757.78,3704.74,3612.08,3478.14,3544.35,3717.41,3529.6
36531,3340.81,3841.74,3790.89,3757.78,3704.74,3612.08,3478.14,3544.35,3717.41,3529.6,3340.81
36530,3507.31,3790.89,3757.78,3704.74,3612.08,3478.14,3544.35,3717.41,3529.6,3340.81,3507.31
36529,3546.2,3757.78,3704.74,3612.08,3478.14,3544.35,3717.41,3529.6,3340.81,3507.31,3546.2
36528,3790.55,3704.74,3612.08,3478.14,3544.35,3717.41,3529.6,3340.81,3507.31,3546.2,3790.55
36525,3707.83,3612.08,3478.14,3544.35,3717.41,3529.6,3340.81,3507.31,3546.2,3790.55,3707.83
36524,3683.67,3478.14,3544.35,3717.41,3529.6,3340.81,3507.31,3546.2,3790.55,3707.83,3683.67
36523,3689.68,3544.35,3717.41,3529.6,3340.81,3507.31,3546.2,3790.55,3707.83,3683.67,3689.68
36522,3579.95,3717.41,3529.6,3340.81,3507.31,3546.2,3790.55,3707.83,3683.67,3689.68,3579.95
36521,3598.51,3529.6,3340.81,3507.31,3546.2,3790.55,3707.83,3683.67,3689.68,3579.95,3598.51
36517,3590.28,3340.81,3507.31,3546.2,3790.55,3707.83,3683.67,3689.68,3579.95,3598.51,3590.28
36516,3562.29,3507.31,3546.2,3790.55,3707.83,3683.67,3689.68,3579.95,3598.51,3590.28,3562.29
36515,3528.53,3546.2,3790.55,3707.83,3683.67,3689.68,3579.95,3598.51,3590.28,3562.29,3528.53
36514,3390.01,3790.55,3707.83,3683.67,3689.68,3579.95,3598.51,3590.28,3562.29,3528.53,3390.01
36511,3359.86,3707.83,3683.67,3689.68,3579.95,3598.51,3590.28,3562.29,3528.53,3390.01,3359.86
36510,3332.31,3683.67,3689.68,3579.95,3598.51,3590.28,3562.29,3528.53,3390.01,3359.86,3332.31
36509,3239.18,3689.68,3579.95,3598.51,3590.28,3562.29,3528.53,3390.01,3359.86,3332.31,3239.18
36508,3167.29,3579.95,3598.51,3590.28,3562.29,3528.53,3390.01,3359.86,3332.31,3239.18,3167.29
36507,3242.37,3598.51,3590.28,3562.29,3528.53,3390.01,3359.86,3332.31,3239.18,3167.29,3242.37
36504,3203.28,3590.28,3562.29,3528.53,3390.01,3359.86,3332.31,3239.18,3167.29,3242.37,3203.28
36503,3167.52,3562.29,3528.53,3390.01,3359.86,3332.31,3239.18,3167.29,3242.37,3203.28,3167.52
36502,3164.08,3528.53,3390.01,3359.86,3332.31,3239.18,3167.29,3242.37,3203.28,3167.52,3164.08
36501,3205.08,3390.01,3359.86,3332.31,3239.18,3167.29,3242.37,3203.28,3167.52,3164.08,3205.08
36500,3191.09,3359.86,3332.31,3239.18,3167.29,3242.37,3203.28,3167.52,3164.08,3205.08,3191.09
36497,3172.37,3332.31,3239.18,3167.29,3242.37,3203.28,3167.52,3164.08,3205.08,3191.09,3172.37
36496,3108.47,3239.18,3167.29,3242.37,3203.28,3167.52,3164.08,3205.08,3191.09,3172.37,3108.47
36495,2997.28,3167.29,3242.37,3203.28,3167.52,3164.08,3205.08,3191.09,3172.37,3108.47,2997.28
36494,2966.71,3242.37,3203.28,3167.52,3164.08,3205.08,3191.09,3172.37,3108.47,2997.28,2966.71
36493,3063.23,3203.28,3167.52,3164.08,3205.08,3191.09,3172.37,3108.47,2997.28,2966.71,3063.23
36490,3116.62,3167.52,3164.08,3205.08,3191.09,3172.37,3108.47,2997.28,2966.71,3063.23,3116.62
36488,3108.52,3164.08,3205.08,3191.09,3172.37,3108.47,2997.28,2966.71,3063.23,3116.62,3108.52
36487,2999.78,3205.08,3191.09,3172.37,3108.47,2997.28,2966.71,3063.23,3116.62,3108.52,2999.78
36486,3049.61,3191.09,3172.37,3108.47,2997.28,2966.71,3063.23,3116.62,3108.52,2999.78,3049.61
36483,3028.84,3172.37,3108.47,2997.28,2966.71,3063.23,3116.62,3108.52,2999.78,3049.61,3028.84
36482,3003.49,3108.47,2997.28,2966.71,3063.23,3116.62,3108.52,2999.78,3049.61,3028.84,3003.49
36481,2911.69,2997.28,2966.71,3063.23,3116.62,3108.52,2999.78,3049.61,3028.84,3003.49,2911.69
36480,2940.25,2966.71,3063.23,3116.62,3108.52,2999.78,3049.61,3028.84,3003.49,2911.69,2940.25
36479,2875.87,3063.23,3116.62,3108.52,2999.78,3049.61,3028.84,3003.49,2911.69,2940.25,2875.87
36476,2888.91,3116.62,3108.52,2999.78,3049.61,3028.84,3003.49,2911.69,2940.25,2875.87,2888.91
36475,2849.81,3108.52,2999.78,3049.61,3028.84,3003.49,2911.69,2940.25,2875.87,2888.91,2849.81
36474,2797.61,2999.78,3049.61,3028.84,3003.49,2911.69,2940.25,2875.87,2888.91,2849.81,2797.61
36473,2763.58,3049.61,3028.84,3003.49,2911.69,2940.25,2875.87,2888.91,2849.81,2797.61,2763.58
36472,2786.27,3028.84,3003.49,2911.69,2940.25,2875.87,2888.91,2849.81,2797.61,2763.58,2786.27
36469,2755.7,3003.49,2911.69,2940.25,2875.87,2888.91,2849.81,2797.61,2763.58,2786.27,2755.7
36468,2703.11,2911.69,2940.25,2875.87,2888.91,2849.81,2797.61,2763.58,2786.27,2755.7,2703.11
36467,2672.72,2940.25,2875.87,2888.91,2849.81,2797.61,2763.58,2786.27,2755.7,2703.11,2672.72
36466,2626.99,2875.87,2888.91,2849.81,2797.61,2763.58,2786.27,2755.7,2703.11,2672.72,2626.99
36465,2616.36,2888.91,2849.81,2797.61,2763.58,2786.27,2755.7,2703.11,2672.72,2626.99,2616.36
36462,2637.44,2849.81,2797.61,2763.58,2786.27,2755.7,2703.11,2672.72,2626.99,2616.36,2637.44
36461,2539.93,2797.61,2763.58,2786.27,2755.7,2703.11,2672.72,2626.99,2616.36,2637.44,2539.93
36460,2457.46,2763.58,2786.27,2755.7,2703.11,2672.72,2626.99,2616.36,2637.44,2539.93,2457.46
36459,2466.4,2786.27,2755.7,2703.11,2672.72,2626.99,2616.36,2637.44,2539.93,2457.46,2466.4
36458,2484.19,2755.7,2703.11,2672.72,2626.99,2616.36,2637.44,2539.93,2457.46,2466.4,2484.19
36455,2485.9,2703.11,2672.72,2626.99,2616.36,2637.44,2539.93,2457.46,2466.4,2484.19,2485.9
36454,2477.14,2672.72,2626.99,2616.36,2637.44,2539.93,2457.46,2466.4,2484.19,2485.9,2477.14
36453,2466.29,2626.99,2616.36,2637.44,2539.93,2457.46,2466.4,2484.19,2485.9,2477.14,2466.29
36452,2362.25,2616.36,2637.44,2539.93,2457.46,2466.4,2484.19,2485.9,2477.14,2466.29,2362.25
36451,2362.11,2637.44,2539.93,2457.46,2466.4,2484.19,2485.9,2477.14,2466.29,2362.25,2362.11
36448,2403.81,2539.93,2457.46,2466.4,2484.19,2485.9,2477.14,2466.29,2362.25,2362.11,2403.81
36447,2470.99,2457.46,2466.4,2484.19,2485.9,2477.14,2466.29,2362.25,2362.11,2403.81,2470.99
36446,2454.49,2466.4,2484.19,2485.9,2477.14,2466.29,2362.25,2362.11,2403.81,2470.99,2454.49
36445,2526.82,2484.19,2485.9,2477.14,2466.29,2362.25,2362.11,2403.81,2470.99,2454.49,2526.82
36444,2578.88,2485.9,2477.14,2466.29,2362.25,2362.11,2403.81,2470.99,2454.49,2526.82,2578.88
36441,2555.36,2477.14,2466.29,2362.25,2362.11,2403.81,2470.99,2454.49,2526.82,2578.88,2555.36
36440,2532,2466.29,2362.25,2362.11,2403.81,2470.99,2454.49,2526.82,2578.88,2555.36,2532
36439,2532.4,2362.25,2362.11,2403.81,2470.99,2454.49,2526.82,2578.88,2555.36,2532,2532.4
36438,2471.5,2362.11,2403.81,2470.99,2454.49,2526.82,2578.88,2555.36,2532,2532.4,2471.5
36437,2467.92,2403.81,2470.99,2454.49,2526.82,2578.88,2555.36,2532,2532.4,2471.5,2467.92
36434,2404.45,2470.99,2454.49,2526.82,2578.88,2555.36,2532,2532.4,2471.5,2467.92,2404.45
36433,2407.9,2454.49,2526.82,2578.88,2555.36,2532,2532.4,2471.5,2467.92,2404.45,2407.9
36432,2398.78,2526.82,2578.88,2555.36,2532,2532.4,2471.5,2467.92,2404.45,2407.9,2398.78
36431,2428.11,2578.88,2555.36,2532,2532.4,2471.5,2467.92,2404.45,2407.9,2398.78,2428.11
36430,2426.51,2555.36,2532,2532.4,2471.5,2467.92,2404.45,2407.9,2398.78,2428.11,2426.51
36427,2399.58,2532,2532.4,2471.5,2467.92,2404.45,2407.9,2398.78,2428.11,2426.51,2399.58
36426,2403.07,2532.4,2471.5,2467.92,2404.45,2407.9,2398.78,2428.11,2426.51,2399.58,2403.07
36425,2513.94,2471.5,2467.92,2404.45,2407.9,2398.78,2428.11,2426.51,2399.58,2403.07,2513.94
36424,2473.74,2467.92,2404.45,2407.9,2398.78,2428.11,2426.51,2399.58,2403.07,2513.94,2473.74
